,Unnamed: 0,title,description,y,upload_date,uploader,uploader_id,uploader_url,channel_id,channel_url,duration,view_count,average_rating,webpage_url,is_live,like_count,dislike_count,channel,extractor,n_entries,playlist,playlist_id,thumbnail,fps,height,url,width,query,p
973,1003,Kaggle Top 10%: Training Models for Ensembles,Learn to train a variety of models for ,1,20190225,Jeff Heaton,HeatonResearch,http://www.youtube.com/user/HeatonResearch,UCR1-GEpyOPzT2AO4D_eifdw,https://www.youtube.com/channel/UCR1-GEpyOPzT2AO4D_eifdw,1384,2788,4.9629631,https://www.youtube.com/watch?v=16BF-_tTeNI,,107.0,1.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi_webp/16BF-_tTeNI/maxresdefault.webp,25,720,https://r5---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612936819&ei=EyIjYLzaD_GI1sQP0qiq-Ao&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-ALOdWA8LPucH06RaGz9pwluKlC5sb-bQxXXzd18L5iyo&itag=22&source=youtube&requiressl=yes&mh=5A&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0eznek&ms=au%2Crdu&mv=m&mvi=5&pl=47&initcwndbps=460000&vprv=1&mime=video%2Fmp4&ns=hduMwllYhwpOY5b8NDeMTr4F&cnr=14&ratebypass=yes&dur=1383.073&lmt=1551050946448461&mt=1612914770&fvip=5&c=WEB&txp=2211222&n=K46RTZ3YWmNbttoZCi&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAK5FrcD3e8v4EZHv22dLRY8HiXYg5kbSovXhH9EXepBDAiEAzSL4miyoIiVE8Wkvq6Hygp5jHd_7JoFGhNwoEBCk4Mg%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhANzRZfdL55NOle-zyu7gdD-EnqB_8OQmgXz56CL5d04YAiBzZKZ23wSz24dB8KcmZ8gEoqVzjuMcxaPfpMhD74tLcw%3D%3D,1280,kaggle,0.564
995,1026,Create Your First Kaggle Kernel   Titanic Predictions,Create your first ,0,20200425,PyCaret,UCxA1YTYJ9BEeo50lxyI_B3g,http://www.youtube.com/channel/UCxA1YTYJ9BEeo50lxyI_B3g,UCxA1YTYJ9BEeo50lxyI_B3g,https://www.youtube.com/channel/UCxA1YTYJ9BEeo50lxyI_B3g,192,1797,5.0,https://www.youtube.com/watch?v=nqMM6rngNCA,,61.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/nqMM6rngNCA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA7kXi4-eUiOCB_DqcYLWpsUhX1YA,30,720,https://r4---sn-8p8v-bg0ey.googlevideo.com/videoplayback?expire=1612936261&ei=5R8jYOfRMoHQwgTmk6KADg&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-ADwzHrBDy400uYX2-7RaEp8OMrIdLhxEm3vNWjhGJcC0&itag=22&source=youtube&requiressl=yes&mh=u7&mm=31%2C29&mn=sn-8p8v-bg0ey%2Csn-bg07dnsl&ms=au%2Crdu&mv=m&mvi=4&pl=47&initcwndbps=446250&vprv=1&mime=video%2Fmp4&ns=II1em3m-UAWa50lozmyI-scF&ratebypass=yes&dur=191.402&lmt=1587823819400101&mt=1612914284&fvip=4&c=WEB&txp=6216222&n=Kzdoe1teIDexInw2IR&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhALke0X5jHxbuSMpEn2fv1NJp1ZIZY6r8-CbszSOaf9InAiEAyz9atQs4cCfmUPgsE8KsmxGonQWB_1E72vqFpifPGKE%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgJkYDCzXWCKr77A96X5iK73jOTkkx6ablaBne3AXplDECIQDjOrKOzIj1kylwejP7w6NIcsI9A2R_HGmwRKJxCsjbaA%3D%3D,1280,kaggle,0.545
1005,1036,Free Apache Spark Machine Learning Project Part 1 (Will it Rain Tomorrow in Australia),Free Apache Spark ,0,20201019,Bigdata Engineer,UCQTq1iex_WBgYERaHe0Ygqg,http://www.youtube.com/channel/UCQTq1iex_WBgYERaHe0Ygqg,UCQTq1iex_WBgYERaHe0Ygqg,https://www.youtube.com/channel/UCQTq1iex_WBgYERaHe0Ygqg,557,525,5.0,https://www.youtube.com/watch?v=0xl2BMWdrDQ,,11.0,0.0,,youtube,535,machine+learning,machine+learning,https://i.ytimg.com/vi_webp/0xl2BMWdrDQ/maxresdefault.webp,25,720,https://r11---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612933476&ei=BBUjYNHDM8jKwwSh16TgDg&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-ADCWZ_ISKteVgZKgmtijeFmqjmMotUCeE4AfTa_pNp1I&itag=22&source=youtube&requiressl=yes&mh=nW&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dn6r&ms=au%2Crdu&mv=m&mvi=11&pl=47&initcwndbps=457500&vprv=1&mime=video%2Fmp4&ns=xvSRyg6__cmQf1fqs13yGeUF&ratebypass=yes&dur=556.466&lmt=1603093265128820&mt=1612911645&fvip=4&c=WEB&txp=6216222&n=1omB78VfDgi3Jxiair&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhANMdlIgJlb-mXzqQPgAFnlfrOMa5iTpbTHFAuZYCn-TgAiAuTlMtLFilQLB0o3vcwT0fLmV3ksF3r2mzaccd3B5Eow%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhALSjiRJVJHIdSWuSxwZY6TdquvtXXQeSzCTbMy1b60qAAiAfMk9r9FGbjpQy-aQjNJaajCUKpF8GjicgtB2pFohjXA%3D%3D,1280,machine+learning,0.44
1029,1062,Ep 7. Machine Learning for Wireless [Wireless Future Podcast],What role will ,0,20210112,Wireless Future / Communication Systems,UCOrjRoYJPqGiR1SZvU3xcYQ,http://www.youtube.com/channel/UCOrjRoYJPqGiR1SZvU3xcYQ,UCOrjRoYJPqGiR1SZvU3xcYQ,https://www.youtube.com/channel/UCOrjRoYJPqGiR1SZvU3xcYQ,3519,1799,5.0,https://www.youtube.com/watch?v=Mx-z6KQPJJc,,87.0,0.0,,youtube,535,machine+learning,machine+learning,https://i.ytimg.com/vi/Mx-z6KQPJJc/maxresdefault.jpg,30,720,https://r9---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612933353&ei=iRQjYNvNLc_TwASa-LygAw&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-ANOaxi4sFsLZZi4YCPZaTJczYA9BBIGaGjdahmysxMCw&itag=22&source=youtube&requiressl=yes&mh=bZ&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0ezn7y&ms=au%2Crdu&mv=m&mvi=9&pcm2cms=yes&pl=47&initcwndbps=463750&vprv=1&mime=video%2Fmp4&ns=ts00zXLRHfHVJJnoOdTXpIoF&cnr=14&ratebypass=yes&dur=3518.891&lmt=1609258026984349&mt=1612911412&fvip=1&c=WEB&txp=6316222&n=c11q-v45u73rHT3MAT&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAP7USPL7MsEjBjHGWCQwA0FDPEpANZvKSj_rycrUlSuTAiEA_SLX44LFJXCG1O6kUj7kHtpUTp9p_aScTRyqGOeks_Y%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgMBRrxAqNIqtdnBP8jXcJpnZQ2_yPQ3eitPW5iZm54pUCIQCeuOLa4YHTlWZCnoegzM1ef_h1dLRbuk4e61L_ZIz8sg%3D%3D,1280,machine+learning,0.461
1042,1097,Deep Learning Hands- On Topic # 12 Multiclass Classifier Image Recognition (Urdu | Hindi),Course: ,1,20210208,Deep Learning Tech,UCpF9-qB1K1NGerf3cPQKqrw,http://www.youtube.com/channel/UCpF9-qB1K1NGerf3cPQKqrw,UCpF9-qB1K1NGerf3cPQKqrw,https://www.youtube.com/channel/UCpF9-qB1K1NGerf3cPQKqrw,1332,73,5.0,https://www.youtube.com/watch?v=cHk5BMgLvmQ,,8.0,0.0,,youtube,535,machine+learning,machine+learning,https://i.ytimg.com/vi/cHk5BMgLvmQ/maxresdefault.jpg?v=60213cf1,25,720,https://r15---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612933307&ei=WxQjYJroDczOwgSKnIPACA&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-ANVEo_6p5VPGjP88dSN62OlgArtbk_9v7zRJACb_9Omi&itag=22&source=youtube&requiressl=yes&mh=nY&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dn6r&ms=au%2Crdu&mv=m&mvi=15&pcm2cms=yes&pl=47&initcwndbps=463750&vprv=1&mime=video%2Fmp4&ns=hAcXd5c8goA_obrzwwcSILEF&ratebypass=yes&dur=1331.432&lmt=1612791035650632&mt=1612911412&fvip=3&c=WEB&txp=6216222&n=SxKdybG0OqGm2p1sl8&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgO4TMsDTNKVKhM8jGC0DHZqwdH_A0SOu5Z7oTP9qjvuICIQDOubvcO__-1xKFxZA09cojELZXKxWUYuHYuj3wLSJjLw%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhALNohYF2IkAC3s2afvU7CnGTkOZXwTAoeK-NtESZ1gsmAiBeFKNKGoKWpHSCF1qANxrez-sLAxsQc_K4EDR6vdGQHg%3D%3D,1280,machine+learning,0.438
1043,1098,Kaggle Mini Courses - Computer Vision,Event page: https://www.meetup.com/Deep-Learning-Adventures/events/274868181 Join us for our 4th adventure on our journey ...,0,20210107,George Zoto,gezotos,http://www.youtube.com/user/gezotos,UClQOufBFGnnvJd-_X8TTS6A,https://www.youtube.com/channel/UClQOufBFGnnvJd-_X8TTS6A,6618,51,5.0,https://www.youtube.com/watch?v=W7Gumvqcq_A,,4.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/W7Gumvqcq_A/maxresdefault.jpg,25,720,https://r8---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612935788&ei=DB4jYNqjBLGb1sQPr-mU6As&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-ADHevHCaPS7JzKYRLfmMZyvYwgpYMbgJ30qnFYKHvr5s&itag=22&source=youtube&requiressl=yes&mh=pI&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dnsy&ms=au%2Crdu&mv=m&mvi=8&pl=47&initcwndbps=418750&vprv=1&mime=video%2Fmp4&ns=_Qxx89rYyvg42VNmaJ_7hu0F&cnr=14&ratebypass=yes&dur=6618.058&lmt=1610108275091200&mt=1612913586&fvip=3&c=WEB&txp=6216222&n=yJznIieijLcRt5uuXk&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgC12Dtfpak0FkdTYVzfn3buEZc5ppCWpOnMp6tFFcj2ECIQDGiGjuTzzW1p8ZdHBpcDm4Lei5ELEecy2RvawBUhcm0g%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgBpoJyhvVP8Fsfx8864sACV8lV3OCSwDh_bIRIq9hsfkCIGDHSipPXRNVn3xLj-YPHIh1AbZFcn7cIu1OD4VrJS4x,1280,kaggle,0.519
1051,1106,Adversarial Machine Learning and Beyond - Philipp Benz and Chaoning Zhang,This talk will introduce Adversarial ,1,20201210,2d3d.ai,UCHObHaxTXKFyI_EI8HiQ5xw,http://www.youtube.com/channel/UCHObHaxTXKFyI_EI8HiQ5xw,UCHObHaxTXKFyI_EI8HiQ5xw,https://www.youtube.com/channel/UCHObHaxTXKFyI_EI8HiQ5xw,7832,290,5.0,https://www.youtube.com/watch?v=ylEE1HtGNJc,,12.0,0.0,,youtube,535,machine+learning,machine+learning,https://i.ytimg.com/vi/ylEE1HtGNJc/maxresdefault.jpg?v=5fb7ad7d,30,720,https://r11---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612933416&ei=yBQjYJvFKM_TwASa-LygAw&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AJacC9XLr4HYVnndWqPta2m80zaYz75fgmLww9Ehk7Ff&itag=22&source=youtube&requiressl=yes&mh=5X&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dn6r&ms=au%2Crdu&mv=m&mvi=11&pl=47&initcwndbps=463750&vprv=1&mime=video%2Fmp4&ns=snvMejp5GWbrIOUQsxzsLB0F&cnr=14&ratebypass=yes&dur=7831.486&lmt=1607713558629033&mt=1612911412&fvip=4&c=WEB&txp=7211222&n=Ud9JB5Rcomqxx2reSg&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgAo-mC-Q5SCQlJRMmUfZluumAqZR6oC59O81GJru6O5QCIQCFvk23LjdLGPRzy6B12MqUqM9eXAcOtkopGSqFLgy7ww%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhALdsL_2iIvxZgPykdbCROI0y-WmUAEfhYvODP-BRyDU4AiEAiRIoT915hPA-_Djr1sMPg2nZBLKZPpo6_qnAvKKgxcw%3D,1280,machine+learning,0.502
1056,1111,Kaggle Live Coding: Making code modular | Kaggle,This week Rachael will be working on polishing some of ...,0,20191004,Kaggle,kaggledotcom,http://www.youtube.com/user/kaggledotcom,UCSNeZleDn9c74yQc-EKnVTA,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,4101,1919,5.0,https://www.youtube.com/watch?v=5zgxMgG4A7o,,54.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/5zgxMgG4A7o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFdZQuFAYj4JykForA65ozDtEDow,30,720,https://r2---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612936487&ei=xyAjYPXlH_eZ1sQPofSrsAo&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AGotD8UKlOvWOxps2bnBT7tex5xKFUDrFgpHaRl2n2qU&itag=22&source=youtube&requiressl=yes&mh=oA&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dn66&ms=au%2Crdu&mv=m&mvi=2&pcm2cms=yes&pl=47&initcwndbps=442500&vprv=1&mime=video%2Fmp4&ns=xeL286JGWiRMKSOKOKqKtZUF&cnr=14&ratebypass=yes&dur=4099.157&lmt=1570213004421708&mt=1612914543&fvip=2&c=WEB&txp=7316222&n=jgHy8rvoqsT3aQVWyK&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAOYUK1cAFs4vehBI38wAVxWLF8TG8L_jbSGyzypre1KKAiEAhp0ADWSkp2Rh8C7xvYYMuCZrsbLVwE8CcQF6Ag6nqQ0%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAP-0JyKH2P7F9mzlfbe6yLqrSe52pjKcjD-_qVJgKSZuAiEApyzWbe5AL5u6YoFtmVSYGlj37j7npnD2iVvupQwuwA8%3D,1280,kaggle,0.488
1082,1137,Machine Learning in Time Series Forecasting | Kaggle M5 Forecasting Competition Part2: Data & Metric,Kaggle,1,20200307,Quinn Wang,UCgc9e-Ma04hZWogxvw2lp9g,http://www.youtube.com/channel/UCgc9e-Ma04hZWogxvw2lp9g,UCgc9e-Ma04hZWogxvw2lp9g,https://www.youtube.com/channel/UCgc9e-Ma04hZWogxvw2lp9g,509,1713,5.0,https://www.youtube.com/watch?v=uIDtrrEtaeQ,,29.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/uIDtrrEtaeQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvrWDPoTL0xUi34zG1aemlCDwDWg,30,720,https://r4---sn-8p8v-bg0ey.googlevideo.com/videoplayback?expire=1612936324&ei=JCAjYNb7I5aM1sQPrqeUgAg&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-APFO0n4WXrDP3iTL7G7P9H7740OtjwODcBpmtnJrtzTe&itag=22&source=youtube&requiressl=yes&mh=b1&mm=31%2C29&mn=sn-8p8v-bg0ey%2Csn-bg0ezn7y&ms=au%2Crdu&mv=m&mvi=4&pcm2cms=yes&pl=47&initcwndbps=446250&vprv=1&mime=video%2Fmp4&ns=Yj2LJJs71S1ef30lXRwa3poF&ratebypass=yes&dur=508.633&lmt=1583614375206683&mt=1612914284&fvip=4&c=WEB&txp=6216222&n=liskUTLxQsNy-GB2q1&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgVSTYq_fFN4aGSMa9aWorrQDNH0LPUxd8_LZMRaO4vz8CIQCE7cyPmqXPeD707kVN_9cIfWveYyJO_hCcXqTwzKlrjQ%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgfXIOdeIE_GCDnD9oTlICHQ6Mo2de5cWnELjcD3-4zEACIQClkEkdVe39b7ZxEFy6wjWTwy_XPuy-ZoisyBpkfY_w0g%3D%3D,1280,kaggle,0.549
1083,1138,Winner's interview: Dark of the Moon - 1st in Tweet Sentiment Extraction Competition | Kaggle,"TIMESTAMPS 0:00 Introduction 0:34 Agenda 0:37 Introduction and background 3:14 1st level models 6:46 The ""magic"" 7:46 2nd ...",1,20201013,Kaggle,kaggledotcom,http://www.youtube.com/user/kaggledotcom,UCSNeZleDn9c74yQc-EKnVTA,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,792,6220,5.0,https://www.youtube.com/watch?v=sQ1qv7b-YOs,,124.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi_webp/sQ1qv7b-YOs/maxresdefault.webp,30,720,https://r15---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612935947&ei=qx4jYKHOGP3g1AGP4q_wBg&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-ANYEXOn0C7nOAPsQXj3quqHKS4wu9iLCl3hH8x5aeX7c&itag=22&source=youtube&requiressl=yes&mh=2E&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0eznll&ms=au%2Crdu&mv=m&mvi=15&pl=47&initcwndbps=451250&vprv=1&mime=video%2Fmp4&ns=tGySuEjHBow4qA85ePBxKhwF&ratebypass=yes&dur=791.405&lmt=1602625259341500&mt=1612914047&fvip=2&c=WEB&txp=5432434&n=AQU6_0uP2UYBbbP7pB&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAN4HNEScwG6zBiyIygXr0lrHSrnmx1892GBc-kvnzjEQAiAogq5AzCtfhULxz7mLZAOekasA8dso24gOsQhpFiBtVg%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAIXxk0VLHklUv4HRmVYezfc8wPlwXEvQt5Ah8iuZg-BOAiEA59dy_1yIzZYgCuKyV19WvW1ali3bc_S_j51Orgy0-Qk%3D,1280,kaggle,0.544
1086,1141,ML On Kaggle and Off Kaggle by Aakash Nain | TFUG Kolkata,Join TensorFlow User Group Kolkata for an expert session to celebrate the TensorFlow Dev Summit Extended series. In this ...,0,20200322,TensorFlow User Group Kolkata,UCScGTVdcit45oi-TrmbDptQ,http://www.youtube.com/channel/UCScGTVdcit45oi-TrmbDptQ,UCScGTVdcit45oi-TrmbDptQ,https://www.youtube.com/channel/UCScGTVdcit45oi-TrmbDptQ,2875,857,5.0,https://www.youtube.com/watch?v=VITk3IOxG_E,,74.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/VITk3IOxG_E/maxresdefault.jpg?v=5e720b7e,30,720,https://r4---sn-8p8v-bg0ey.googlevideo.com/videoplayback?expire=1612936286&ei=_h8jYKLoFcyHwATUk4CgBQ&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AJdYNFoU5qfMv9dxdE3uHvqK9Ia3aJVaXalqPYcNEtDG&itag=22&source=youtube&requiressl=yes&mh=X_&mm=31%2C29&mn=sn-8p8v-bg0ey%2Csn-bg0ezn7y&ms=au%2Crdu&mv=m&mvi=4&pl=47&initcwndbps=446250&vprv=1&mime=video%2Fmp4&ns=WEc6zz6XMhsK_0D2j8F8doMF&cnr=14&ratebypass=yes&dur=2874.073&lmt=1584861935258993&mt=1612914284&fvip=4&c=WEB&txp=7211222&n=mcUwZ3xRgPChw_ECp6&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAO217GyCnRyzyntUHXQlTqMdPf8MpOGTKXsd1vy5gbpIAiEAmniQ57vn7Ls4jR362y2nMukjVvKjLN4vGOqcofq2e-c%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAKXtnNoL0ywRSR5n15eqp-urAYf80p3lOYfLk4YUDBBCAiBd3HX8Pdqzr12tKt1oQPL8DPl47SaxpFmfOUw_11C7dg%3D%3D,1280,kaggle,0.487
1092,1148,Automatic Speech Recognition | by Darragh Hanley | Kaggle Days Dubai | Kaggle,Darragh is a ,1,20190806,Kaggle,kaggledotcom,http://www.youtube.com/user/kaggledotcom,UCSNeZleDn9c74yQc-EKnVTA,https://www.youtube.com/channel/UCSNeZleDn9c74yQc-EKnVTA,2387,450,5.0,https://www.youtube.com/watch?v=QW7r9i-nfpw,,9.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi_webp/QW7r9i-nfpw/maxresdefault.webp,24,720,https://r14---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612936610&ei=QiEjYO71LMOa1sQPltGKsAM&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AHtRL_G6eOTXVlUHwuUvqthQ_uGcCybXHhSs_XvK4klS&itag=22&source=youtube&requiressl=yes&mh=WR&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0ezn7e&ms=au%2Crdu&mv=m&mvi=14&pl=47&initcwndbps=460000&vprv=1&mime=video%2Fmp4&ns=5xitmtv1DPjVWdeZiKK82VsF&cnr=14&ratebypass=yes&dur=2386.477&lmt=1564704794696945&mt=1612914770&fvip=4&c=WEB&txp=2316222&n=lEwpYcDASuAkuYmfws&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAI1Ssq6n4XqtwosuExc5OWmP-wJQX07gR3J-a1ejn2rPAiEA_X_u5RvKacW59wBQGADfgfKN1s5TRZPnzQ1Z_QKYHPk%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAI1ltUpU1PJNKfXruFxuTL1qdT9q_lOVTna_49CJswiEAiAdfd439xO7mwFrmzg3eOJJ1Tu5PeMxeEzwpKl0AMWXNg%3D%3D,1280,kaggle,0.525
1127,1183,#. Machine Learning Tutorial (Bangla) | Assignment on Linear Regression | Kaggle Dataset,Assignment on Linear Regression Dataset Link: https://www.,0,20200628,study mart,UCH6wiF1uC7PhuV_UIR_28AA,http://www.youtube.com/channel/UCH6wiF1uC7PhuV_UIR_28AA,UCH6wiF1uC7PhuV_UIR_28AA,https://www.youtube.com/channel/UCH6wiF1uC7PhuV_UIR_28AA,297,1653,5.0,https://www.youtube.com/watch?v=yTAWoOkuBrM,,62.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi_webp/yTAWoOkuBrM/maxresdefault.webp,30,720,https://r9---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612936153&ei=eB8jYJzyOeyK1sQP7P2LqA0&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-ACM6alo0MG0GfezLlPwcMhM9CDFTAE7UC6rPs7GVlzn2&itag=22&source=youtube&requiressl=yes&mh=8v&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dn6d&ms=au%2Crdu&mv=m&mvi=9&pl=47&initcwndbps=456250&vprv=1&mime=video%2Fmp4&ns=mQs3Z83S685L1WVi44yUsMEF&ratebypass=yes&dur=296.495&lmt=1593355854855058&mt=1612914284&fvip=4&c=WEB&txp=6216222&n=M9XvUWnMm7kRseURmp&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgIopReWzj5hQex5szNv9IxVi8kNT_AiNfXmelBc0LzDICIApzYmmEmDycHU_CeW9YSgZsjNIcfTVZwwdCUvBps-2h&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgZ4EgVC1r7MYDW41OGJwe_j998wwGeUrkBogsS1n1Zx8CICbuCKPXCl7sk5b3LdQcn-LaNcdDSNbirxLt3cnledgI,1280,kaggle,0.48
